Open Time,Open,Close,High,Low
2024-05-29 17:45:00,3767.78000000,3766.20000000,3769.00000000,3750.82000000
2024-05-29 18:00:00,3766.20000000,3756.60000000,3769.75000000,3753.73000000
2024-05-29 18:15:00,3756.61000000,3752.65000000,3764.48000000,3751.00000000
2024-05-29 18:30:00,3752.64000000,3758.66000000,3760.75000000,3745.95000000
2024-05-29 18:45:00,3758.66000000,3758.28000000,3762.27000000,3752.25000000
2024-05-29 19:00:00,3758.28000000,3767.00000000,3767.00000000,3753.59000000
2024-05-29 19:15:00,3766.99000000,3770.17000000,3772.00000000,3760.57000000
2024-05-29 19:30:00,3770.17000000,3754.13000000,3770.51000000,3753.10000000
2024-05-29 19:45:00,3754.13000000,3749.66000000,3758.35000000,3747.64000000
2024-05-29 20:00:00,3749.66000000,3755.18000000,3757.94000000,3742.59000000
2024-05-29 20:15:00,3755.17000000,3752.23000000,3757.68000000,3745.80000000
2024-05-29 20:30:00,3752.24000000,3754.09000000,3757.51000000,3751.40000000
2024-05-29 20:45:00,3754.09000000,3753.60000000,3759.82000000,3750.38000000
2024-05-29 21:00:00,3753.61000000,3754.13000000,3755.38000000,3749.20000000
2024-05-29 21:15:00,3754.13000000,3758.02000000,3767.96000000,3751.22000000
2024-05-29 21:30:00,3758.01000000,3774.41000000,3778.52000000,3755.50000000
2024-05-29 21:45:00,3774.42000000,3777.68000000,3792.99000000,3774.41000000
2024-05-29 22:00:00,3777.69000000,3768.59000000,3780.00000000,3765.96000000
2024-05-29 22:15:00,3768.59000000,3788.26000000,3789.71000000,3768.32000000
2024-05-29 22:30:00,3788.27000000,3785.32000000,3789.79000000,3781.78000000
2024-05-29 22:45:00,3785.33000000,3779.34000000,3787.37000000,3776.99000000
2024-05-29 23:00:00,3779.34000000,3783.81000000,3788.55000000,3778.69000000
2024-05-29 23:15:00,3783.81000000,3782.43000000,3788.00000000,3781.36000000
2024-05-29 23:30:00,3782.43000000,3772.58000000,3782.72000000,3771.60000000
2024-05-29 23:45:00,3772.58000000,3767.43000000,3775.42000000,3763.93000000
2024-05-30 00:00:00,3767.44000000,3775.31000000,3779.00000000,3766.09000000
2024-05-30 00:15:00,3775.30000000,3775.89000000,3782.77000000,3773.13000000
2024-05-30 00:30:00,3775.89000000,3769.58000000,3775.89000000,3766.66000000
2024-05-30 00:45:00,3769.58000000,3758.00000000,3772.34000000,3751.90000000
2024-05-30 01:00:00,3757.99000000,3769.65000000,3770.96000000,3750.75000000
2024-05-30 01:15:00,3769.66000000,3767.00000000,3772.00000000,3762.54000000
2024-05-30 01:30:00,3766.99000000,3770.73000000,3770.78000000,3761.50000000
2024-05-30 01:45:00,3770.73000000,3775.55000000,3778.33000000,3766.80000000
2024-05-30 02:00:00,3775.55000000,3777.42000000,3784.18000000,3775.18000000
2024-05-30 02:15:00,3777.43000000,3789.05000000,3789.06000000,3777.42000000
2024-05-30 02:30:00,3789.05000000,3783.01000000,3791.78000000,3779.16000000
2024-05-30 02:45:00,3783.02000000,3779.81000000,3784.14000000,3775.51000000
2024-05-30 03:00:00,3779.81000000,3778.59000000,3783.50000000,3777.08000000
2024-05-30 03:15:00,3778.60000000,3779.12000000,3784.99000000,3778.26000000
2024-05-30 03:30:00,3779.12000000,3785.79000000,3789.86000000,3778.53000000
2024-05-30 03:45:00,3785.80000000,3791.31000000,3797.79000000,3785.79000000
2024-05-30 04:00:00,3791.30000000,3783.54000000,3793.60000000,3782.72000000
2024-05-30 04:15:00,3783.53000000,3792.00000000,3793.57000000,3783.53000000
2024-05-30 04:30:00,3792.01000000,3791.27000000,3801.65000000,3788.34000000
2024-05-30 04:45:00,3791.26000000,3782.60000000,3792.00000000,3780.55000000
2024-05-30 05:00:00,3782.59000000,3773.14000000,3785.30000000,3772.33000000
2024-05-30 05:15:00,3773.13000000,3780.40000000,3781.94000000,3770.72000000
2024-05-30 05:30:00,3780.40000000,3783.27000000,3786.51000000,3776.75000000
2024-05-30 05:45:00,3783.28000000,3784.61000000,3785.92000000,3779.45000000
2024-05-30 06:00:00,3784.60000000,3765.01000000,3786.00000000,3760.99000000
2024-05-30 06:15:00,3765.00000000,3761.93000000,3773.17000000,3753.00000000
2024-05-30 06:30:00,3761.92000000,3759.70000000,3761.93000000,3745.12000000
2024-05-30 06:45:00,3759.70000000,3740.34000000,3762.63000000,3734.00000000
2024-05-30 07:00:00,3740.33000000,3742.39000000,3749.76000000,3728.63000000
2024-05-30 07:15:00,3742.40000000,3741.99000000,3746.55000000,3731.76000000
2024-05-30 07:30:00,3742.00000000,3751.53000000,3751.53000000,3737.94000000
2024-05-30 07:45:00,3751.53000000,3720.32000000,3755.55000000,3712.73000000
2024-05-30 08:00:00,3720.32000000,3702.63000000,3723.77000000,3702.61000000
2024-05-30 08:15:00,3702.61000000,3713.47000000,3715.90000000,3702.58000000
2024-05-30 08:30:00,3713.47000000,3722.60000000,3725.23000000,3713.20000000
2024-05-30 08:45:00,3722.59000000,3735.80000000,3737.50000000,3716.10000000
2024-05-30 09:00:00,3735.80000000,3736.77000000,3737.96000000,3728.06000000
2024-05-30 09:15:00,3736.78000000,3724.61000000,3736.78000000,3722.49000000
2024-05-30 09:30:00,3724.61000000,3726.11000000,3730.58000000,3717.76000000
2024-05-30 09:45:00,3726.11000000,3734.49000000,3734.71000000,3724.43000000
2024-05-30 10:00:00,3734.50000000,3724.16000000,3735.60000000,3720.73000000
2024-05-30 10:15:00,3724.16000000,3725.46000000,3728.78000000,3715.00000000
2024-05-30 10:30:00,3725.46000000,3739.22000000,3740.92000000,3725.45000000
2024-05-30 10:45:00,3739.23000000,3741.53000000,3743.61000000,3734.66000000
2024-05-30 11:00:00,3741.53000000,3748.63000000,3754.32000000,3741.00000000
2024-05-30 11:15:00,3748.62000000,3754.49000000,3757.25000000,3740.62000000
2024-05-30 11:30:00,3754.49000000,3746.18000000,3754.93000000,3742.93000000
2024-05-30 11:45:00,3746.18000000,3737.00000000,3746.78000000,3733.40000000
2024-05-30 12:00:00,3737.01000000,3743.76000000,3745.75000000,3733.39000000
2024-05-30 12:15:00,3743.75000000,3753.61000000,3754.80000000,3741.00000000
2024-05-30 12:30:00,3753.60000000,3760.16000000,3766.80000000,3744.05000000
2024-05-30 12:45:00,3760.16000000,3765.29000000,3771.61000000,3757.21000000
2024-05-30 13:00:00,3765.29000000,3774.99000000,3775.00000000,3762.63000000
2024-05-30 13:15:00,3775.00000000,3771.91000000,3781.70000000,3771.20000000
2024-05-30 13:30:00,3771.92000000,3771.61000000,3774.43000000,3760.48000000
2024-05-30 13:45:00,3771.60000000,3788.56000000,3794.84000000,3771.60000000
2024-05-30 14:00:00,3788.55000000,3778.40000000,3798.97000000,3776.19000000
2024-05-30 14:15:00,3778.40000000,3782.36000000,3794.48000000,3777.84000000
2024-05-30 14:30:00,3782.35000000,3773.57000000,3787.77000000,3769.07000000
2024-05-30 14:45:00,3773.57000000,3767.20000000,3778.12000000,3762.00000000
2024-05-30 15:00:00,3767.19000000,3768.41000000,3772.68000000,3756.12000000
2024-05-30 15:15:00,3768.41000000,3775.21000000,3781.53000000,3768.00000000
2024-05-30 15:30:00,3775.21000000,3776.55000000,3786.66000000,3770.00000000
2024-05-30 15:45:00,3776.55000000,3776.12000000,3781.79000000,3775.72000000
2024-05-30 16:00:00,3776.12000000,3776.99000000,3785.59000000,3772.84000000
2024-05-30 16:15:00,3777.00000000,3774.40000000,3779.19000000,3769.81000000
2024-05-30 16:30:00,3774.40000000,3776.13000000,3779.70000000,3773.47000000
2024-05-30 16:45:00,3776.13000000,3788.40000000,3788.55000000,3775.34000000
2024-05-30 17:00:00,3788.40000000,3787.26000000,3791.56000000,3778.91000000
2024-05-30 17:15:00,3787.27000000,3813.00000000,3817.75000000,3785.03000000
2024-05-30 17:30:00,3813.01000000,3815.99000000,3825.35000000,3812.22000000
2024-05-30 17:45:00,3816.00000000,3811.92000000,3816.97000000,3809.33000000
2024-05-30 18:00:00,3811.92000000,3799.89000000,3815.00000000,3796.35000000
2024-05-30 18:15:00,3799.89000000,3807.21000000,3816.50000000,3794.16000000
2024-05-30 18:30:00,3807.22000000,3813.49000000,3818.03000000,3798.52000000
2024-05-30 18:45:00,3813.49000000,3815.60000000,3819.80000000,3811.33000000
2024-05-30 19:00:00,3815.61000000,3806.39000000,3816.50000000,3805.04000000
2024-05-30 19:15:00,3806.39000000,3785.15000000,3809.00000000,3781.40000000
2024-05-30 19:30:00,3785.15000000,3774.21000000,3791.71000000,3763.00000000
2024-05-30 19:45:00,3774.20000000,3762.01000000,3775.62000000,3752.24000000
2024-05-30 20:00:00,3762.00000000,3728.15000000,3762.40000000,3720.00000000
2024-05-30 20:15:00,3728.16000000,3744.98000000,3747.57000000,3719.30000000
2024-05-30 20:30:00,3744.98000000,3745.40000000,3749.14000000,3737.06000000
2024-05-30 20:45:00,3745.41000000,3737.69000000,3745.41000000,3734.34000000
2024-05-30 21:00:00,3737.69000000,3738.82000000,3744.35000000,3734.33000000
2024-05-30 21:15:00,3738.82000000,3744.78000000,3744.79000000,3736.81000000
2024-05-30 21:30:00,3744.79000000,3751.01000000,3754.40000000,3744.13000000
2024-05-30 21:45:00,3751.02000000,3751.36000000,3755.97000000,3747.05000000
2024-05-30 22:00:00,3751.37000000,3748.98000000,3754.07000000,3745.25000000
2024-05-30 22:15:00,3748.97000000,3750.77000000,3752.76000000,3746.50000000
2024-05-30 22:30:00,3750.77000000,3747.86000000,3750.79000000,3744.16000000
2024-05-30 22:45:00,3747.87000000,3747.44000000,3751.30000000,3745.40000000
2024-05-30 23:00:00,3747.43000000,3749.45000000,3751.20000000,3744.77000000
2024-05-30 23:15:00,3749.46000000,3747.17000000,3751.99000000,3746.82000000
2024-05-30 23:30:00,3747.17000000,3747.18000000,3750.83000000,3744.93000000
2024-05-30 23:45:00,3747.17000000,3747.91000000,3751.60000000,3745.41000000
2024-05-31 00:00:00,3747.90000000,3748.19000000,3750.40000000,3745.03000000
2024-05-31 00:15:00,3748.19000000,3748.45000000,3752.09000000,3744.21000000
2024-05-31 00:30:00,3748.45000000,3748.94000000,3751.95000000,3743.95000000
2024-05-31 00:45:00,3748.94000000,3752.74000000,3753.00000000,3748.11000000
2024-05-31 01:00:00,3752.75000000,3761.05000000,3766.35000000,3749.55000000
2024-05-31 01:15:00,3761.05000000,3754.58000000,3762.82000000,3748.69000000
2024-05-31 01:30:00,3754.58000000,3750.97000000,3760.34000000,3750.57000000
2024-05-31 01:45:00,3750.96000000,3748.49000000,3751.49000000,3740.45000000
2024-05-31 02:00:00,3748.49000000,3759.04000000,3759.20000000,3746.50000000
2024-05-31 02:15:00,3759.03000000,3758.76000000,3770.00000000,3757.17000000
2024-05-31 02:30:00,3758.75000000,3753.85000000,3758.76000000,3753.84000000
2024-05-31 02:45:00,3753.85000000,3752.95000000,3754.65000000,3750.97000000
2024-05-31 03:00:00,3752.95000000,3760.61000000,3760.62000000,3752.94000000
2024-05-31 03:15:00,3760.62000000,3761.32000000,3766.45000000,3760.61000000
2024-05-31 03:30:00,3761.32000000,3763.08000000,3766.72000000,3760.03000000
2024-05-31 03:45:00,3763.08000000,3760.21000000,3764.36000000,3760.00000000
2024-05-31 04:00:00,3760.21000000,3766.08000000,3766.55000000,3760.20000000
2024-05-31 04:15:00,3766.09000000,3757.59000000,3766.55000000,3756.11000000
2024-05-31 04:30:00,3757.60000000,3760.78000000,3761.20000000,3757.02000000
2024-05-31 04:45:00,3760.79000000,3762.61000000,3766.49000000,3760.78000000
2024-05-31 05:00:00,3762.60000000,3754.49000000,3763.50000000,3752.00000000
2024-05-31 05:15:00,3754.49000000,3745.21000000,3754.50000000,3735.02000000
2024-05-31 05:30:00,3745.20000000,3745.01000000,3747.77000000,3740.57000000
2024-05-31 05:45:00,3745.00000000,3746.65000000,3747.40000000,3742.77000000
2024-05-31 06:00:00,3746.64000000,3742.16000000,3751.00000000,3741.40000000
2024-05-31 06:15:00,3742.15000000,3749.85000000,3749.85000000,3742.15000000
2024-05-31 06:30:00,3749.85000000,3743.40000000,3750.50000000,3741.07000000
2024-05-31 06:45:00,3743.39000000,3739.09000000,3744.15000000,3735.40000000
2024-05-31 07:00:00,3739.09000000,3744.73000000,3744.73000000,3737.25000000
2024-05-31 07:15:00,3744.72000000,3749.49000000,3749.50000000,3741.61000000
2024-05-31 07:30:00,3749.50000000,3730.87000000,3749.95000000,3730.40000000
2024-05-31 07:45:00,3730.80000000,3729.11000000,3731.25000000,3724.41000000
2024-05-31 08:00:00,3729.11000000,3736.31000000,3739.36000000,3726.45000000
2024-05-31 08:15:00,3736.31000000,3733.65000000,3743.62000000,3733.64000000
2024-05-31 08:30:00,3733.64000000,3737.68000000,3739.53000000,3729.40000000
2024-05-31 08:45:00,3737.67000000,3735.21000000,3737.67000000,3732.00000000
2024-05-31 09:00:00,3735.21000000,3741.72000000,3742.90000000,3734.74000000
2024-05-31 09:15:00,3741.72000000,3735.68000000,3741.74000000,3730.01000000
2024-05-31 09:30:00,3735.68000000,3745.60000000,3745.60000000,3733.00000000
2024-05-31 09:45:00,3745.59000000,3747.08000000,3748.43000000,3740.81000000
2024-05-31 10:00:00,3747.09000000,3777.43000000,3782.15000000,3747.08000000
2024-05-31 10:15:00,3777.43000000,3771.90000000,3778.79000000,3767.30000000
2024-05-31 10:30:00,3771.90000000,3780.24000000,3782.80000000,3767.32000000
2024-05-31 10:45:00,3780.25000000,3784.68000000,3785.80000000,3776.30000000
2024-05-31 11:00:00,3784.68000000,3788.81000000,3790.00000000,3779.50000000
2024-05-31 11:15:00,3788.81000000,3790.31000000,3795.95000000,3783.36000000
2024-05-31 11:30:00,3790.31000000,3808.79000000,3813.20000000,3789.46000000
2024-05-31 11:45:00,3808.79000000,3802.62000000,3813.00000000,3798.52000000
2024-05-31 12:00:00,3802.62000000,3807.61000000,3812.80000000,3801.29000000
2024-05-31 12:15:00,3807.61000000,3815.78000000,3823.00000000,3806.81000000
2024-05-31 12:30:00,3815.98000000,3843.35000000,3849.94000000,3815.98000000
2024-05-31 12:45:00,3843.35000000,3825.08000000,3845.00000000,3821.00000000
2024-05-31 13:00:00,3825.07000000,3821.95000000,3832.32000000,3815.50000000
2024-05-31 13:15:00,3821.95000000,3814.40000000,3821.95000000,3805.41000000
2024-05-31 13:30:00,3814.40000000,3804.19000000,3817.75000000,3784.46000000
2024-05-31 13:45:00,3804.19000000,3786.34000000,3806.36000000,3781.35000000
2024-05-31 14:00:00,3786.34000000,3781.01000000,3798.59000000,3766.51000000
2024-05-31 14:15:00,3781.01000000,3786.26000000,3791.20000000,3776.03000000
2024-05-31 14:30:00,3786.26000000,3763.98000000,3795.00000000,3762.86000000
2024-05-31 14:45:00,3763.97000000,3773.39000000,3778.61000000,3757.99000000
2024-05-31 15:00:00,3773.38000000,3767.71000000,3776.40000000,3765.00000000
2024-05-31 15:15:00,3767.71000000,3775.01000000,3777.59000000,3763.39000000
2024-05-31 15:30:00,3775.01000000,3763.73000000,3777.20000000,3755.31000000
2024-05-31 15:45:00,3763.73000000,3744.77000000,3764.16000000,3742.35000000
2024-05-31 16:00:00,3744.77000000,3727.66000000,3753.20000000,3724.44000000
2024-05-31 16:15:00,3727.66000000,3750.52000000,3755.41000000,3723.75000000
2024-05-31 16:30:00,3750.52000000,3746.92000000,3752.96000000,3742.20000000
2024-05-31 16:45:00,3746.91000000,3754.16000000,3758.42000000,3745.69000000
2024-05-31 17:00:00,3754.16000000,3759.41000000,3762.46000000,3750.43000000
2024-05-31 17:15:00,3759.40000000,3766.61000000,3767.89000000,3758.41000000
2024-05-31 17:30:00,3766.61000000,3762.25000000,3770.74000000,3761.71000000
2024-05-31 17:45:00,3762.25000000,3768.16000000,3769.31000000,3762.24000000
2024-05-31 18:00:00,3768.16000000,3776.41000000,3779.59000000,3764.02000000
2024-05-31 18:15:00,3776.41000000,3778.45000000,3781.94000000,3776.06000000
2024-05-31 18:30:00,3778.44000000,3785.28000000,3788.62000000,3771.42000000
2024-05-31 18:45:00,3785.28000000,3785.89000000,3786.46000000,3779.60000000
2024-05-31 19:00:00,3785.89000000,3782.97000000,3786.22000000,3775.10000000
2024-05-31 19:15:00,3782.97000000,3785.01000000,3792.92000000,3780.25000000
2024-05-31 19:30:00,3785.01000000,3789.48000000,3793.00000000,3779.86000000
2024-05-31 19:45:00,3789.48000000,3785.45000000,3794.62000000,3782.45000000
2024-05-31 20:00:00,3785.45000000,3781.72000000,3790.40000000,3778.20000000
2024-05-31 20:15:00,3781.72000000,3793.80000000,3793.99000000,3781.71000000
2024-05-31 20:30:00,3793.80000000,3797.31000000,3799.64000000,3791.11000000
2024-05-31 20:45:00,3797.31000000,3794.56000000,3800.94000000,3792.60000000
2024-05-31 21:00:00,3794.56000000,3793.63000000,3795.59000000,3790.52000000
2024-05-31 21:15:00,3793.63000000,3784.83000000,3794.54000000,3779.98000000
2024-05-31 21:30:00,3784.83000000,3786.02000000,3790.61000000,3779.93000000
2024-05-31 21:45:00,3786.02000000,3785.51000000,3791.77000000,3783.87000000
2024-05-31 22:00:00,3785.51000000,3783.40000000,3790.65000000,3781.60000000
2024-05-31 22:15:00,3783.40000000,3782.57000000,3784.06000000,3780.47000000
2024-05-31 22:30:00,3782.57000000,3780.65000000,3782.57000000,3778.81000000
2024-05-31 22:45:00,3780.65000000,3770.38000000,3781.38000000,3767.36000000
2024-05-31 23:00:00,3770.38000000,3760.12000000,3774.14000000,3758.63000000
2024-05-31 23:15:00,3760.12000000,3744.00000000,3767.72000000,3742.00000000
2024-05-31 23:30:00,3744.00000000,3765.20000000,3770.32000000,3743.19000000
2024-05-31 23:45:00,3765.20000000,3762.29000000,3772.32000000,3762.06000000
2024-06-01 00:00:00,3762.29000000,3761.85000000,3768.66000000,3760.13000000
2024-06-01 00:15:00,3761.79000000,3759.84000000,3761.79000000,3752.67000000
2024-06-01 00:30:00,3759.84000000,3763.60000000,3766.60000000,3759.83000000
2024-06-01 00:45:00,3763.60000000,3764.15000000,3765.63000000,3760.66000000
2024-06-01 01:00:00,3764.15000000,3771.49000000,3776.19000000,3764.15000000
2024-06-01 01:15:00,3771.49000000,3766.46000000,3772.79000000,3759.39000000
2024-06-01 01:30:00,3766.46000000,3764.00000000,3766.46000000,3759.22000000
2024-06-01 01:45:00,3764.00000000,3766.79000000,3767.00000000,3761.75000000
2024-06-01 02:00:00,3766.79000000,3768.98000000,3773.98000000,3766.47000000
2024-06-01 02:15:00,3768.98000000,3771.01000000,3771.64000000,3766.00000000
2024-06-01 02:30:00,3771.01000000,3774.00000000,3779.36000000,3771.01000000
2024-06-01 02:45:00,3774.00000000,3777.79000000,3778.00000000,3773.64000000
2024-06-01 03:00:00,3777.79000000,3778.94000000,3781.99000000,3776.75000000
2024-06-01 03:15:00,3778.94000000,3776.75000000,3779.79000000,3775.01000000
2024-06-01 03:30:00,3776.75000000,3780.60000000,3780.69000000,3774.51000000
2024-06-01 03:45:00,3780.60000000,3778.98000000,3782.07000000,3776.22000000
2024-06-01 04:00:00,3778.98000000,3773.94000000,3780.55000000,3772.34000000
2024-06-01 04:15:00,3773.94000000,3775.28000000,3775.86000000,3771.19000000
2024-06-01 04:30:00,3775.28000000,3779.17000000,3781.51000000,3774.44000000
2024-06-01 04:45:00,3779.16000000,3784.35000000,3785.26000000,3778.74000000
2024-06-01 05:00:00,3784.35000000,3785.85000000,3785.85000000,3778.33000000
2024-06-01 05:15:00,3785.85000000,3781.02000000,3787.97000000,3781.01000000
2024-06-01 05:30:00,3781.02000000,3791.16000000,3792.84000000,3781.00000000
2024-06-01 05:45:00,3791.16000000,3789.79000000,3794.11000000,3787.40000000
2024-06-01 06:00:00,3789.79000000,3787.97000000,3791.81000000,3784.74000000
2024-06-01 06:15:00,3787.97000000,3787.55000000,3788.47000000,3782.31000000
2024-06-01 06:30:00,3787.56000000,3787.06000000,3790.76000000,3783.14000000
2024-06-01 06:45:00,3787.06000000,3788.84000000,3790.23000000,3783.31000000
2024-06-01 07:00:00,3788.84000000,3787.01000000,3790.67000000,3787.00000000
2024-06-01 07:15:00,3787.00000000,3784.50000000,3787.01000000,3783.50000000
2024-06-01 07:30:00,3784.50000000,3778.17000000,3784.50000000,3777.01000000
2024-06-01 07:45:00,3778.16000000,3773.00000000,3779.49000000,3770.31000000
2024-06-01 08:00:00,3772.99000000,3775.65000000,3777.50000000,3772.43000000
2024-06-01 08:15:00,3775.64000000,3777.51000000,3779.20000000,3774.69000000
2024-06-01 08:30:00,3777.51000000,3788.22000000,3790.95000000,3777.11000000
2024-06-01 08:45:00,3788.23000000,3799.11000000,3802.00000000,3787.60000000
2024-06-01 09:00:00,3799.11000000,3800.61000000,3809.55000000,3799.10000000
2024-06-01 09:15:00,3800.61000000,3791.28000000,3800.61000000,3790.43000000
2024-06-01 09:30:00,3791.28000000,3795.45000000,3796.19000000,3788.48000000
2024-06-01 09:45:00,3795.46000000,3793.14000000,3795.46000000,3790.10000000
